site,month,treatment,plot_id,functional_group,family,taxon,name_2020,note_taxonomy
QUE,July,B,1,Gramminoid,Poaceae,Poa Purpurea,Agrostis foliata,NA
QUE,July,B,1,Forb,Violaceae,Viola Pygmaea,Viola pygmaea,NA
QUE,July,B,1,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,July,B,1,Forb,Asteraceae,Werneria Villosa,Werneria villosa,NA
QUE,July,B,2,Gramminoid,Poaceae,Agrostis Blue,Agrostis trichodes,NA
QUE,July,B,2,Gramminoid,Poaceae,Agrostis Green,Agrostis breviculmis,NA
QUE,July,B,2,Forb,Rosaceae,Alchemilla Vulcanica,Lachemilla jamesonii,NA
QUE,July,B,2,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,July,B,2,Forb,Asteraceae,Aphanactis Sp1,Aphanactis villosa,NA
QUE,July,B,2,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,July,B,2,Forb,Caprifoliaceae,Belonanthus Hispidus,Belonanthus hispidus,NA
QUE,July,B,2,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,July,B,2,Gramminoid,Poaceae,Calamagrostis Sp2,Calamagrostis tarmensis,NA
QUE,July,B,2,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
QUE,July,B,2,Gramminoid,Cyperaceae,Carex Tristicha,Carex boliviensis,"before Carex pygmaea, changed by Lucely"
QUE,July,B,2,Forb,Euphobiaceae,Euphorbia Thymifolia,Euphorbia huanchahana,NA
QUE,July,B,2,Gramminoid,Poaceae,Festuca Punzante,Festuca sp4,NA
QUE,July,B,2,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
QUE,July,B,2,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,July,B,2,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
QUE,July,B,2,Gramminoid,Juncaceae,Luzula Narrow Small,Luzula racemosa,NA
QUE,July,B,2,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,July,B,2,Gramminoid,Poaceae,Mini Bromus,Poa spicigera,NA
QUE,July,B,2,Gramminoid,Poaceae,Mini Poa,Poa sp2,NA
QUE,July,B,2,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
QUE,July,B,2,Gramminoid,Cyperaceae,Oreobolus Sp1,Oreobolus goeppingeri,NA
QUE,July,B,2,Forb,Asteraceae,Oritrophium Hieracioides,Oritrophium hieracioides,NA
QUE,July,B,2,Forb,Asteraceae,Perezia Pungens,Perezia pungens,NA
QUE,July,B,2,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
QUE,July,B,2,Gramminoid,Poaceae,Poa Purpurea,Agrostis foliata,NA
QUE,July,B,2,Gramminoid,Poaceae,Polvoriento,Anatherostipa hans-meyeri,NA
QUE,July,B,2,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
QUE,July,B,2,Forb,Violaceae,Viola Pygmaea,Viola pygmaea,NA
QUE,July,B,2,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,July,B,2,Forb,Asteraceae,Werneria Villosa,Werneria villosa,NA
QUE,July,B,3,Forb,Rosaceae,Acaena Cylindristachya,Acaena cylindristachya,NA
QUE,July,B,3,Forb,Rosaceae,Alchemilla Sectada,Lachemilla cf vulcanica,NA
QUE,July,B,3,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,July,B,3,Forb,Asteraceae,Aphanactis Sp1,Aphanactis villosa,NA
QUE,July,B,3,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,July,B,3,Forb,Caprifoliaceae,Belonanthus Hispidus,Belonanthus hispidus,NA
QUE,July,B,3,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,July,B,3,Gramminoid,Poaceae,Calamagrostis Beauty Small,Anatherostipa hans-meyeri,"before Calamagrostis sp8, changed by Lucely"
QUE,July,B,3,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
QUE,July,B,3,Gramminoid,Cyperaceae,Carex Tristicha,Carex pygmaea,NA
QUE,July,B,3,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
QUE,July,B,3,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
QUE,July,B,3,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
QUE,July,B,3,Gramminoid,Juncaceae,Luzula Narrow Small,Luzula racemosa,NA
QUE,July,B,3,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,July,B,3,Forb,Campanulaceae,Lysipomia Glandulifera,Lysipomia glandulifera,NA
QUE,July,B,3,Gramminoid,Poaceae,Mini Poa,Poa sp2,NA
QUE,July,B,3,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
QUE,July,B,3,Gramminoid,Poaceae,Not Stipa Softer,Calamagrostis tarmensis,NA
QUE,July,B,3,Forb,Asteraceae,Oreithales Integrifolia,Oreithales integrifolia,NA
QUE,July,B,3,Gramminoid,Cyperaceae,Oreobolus Sp1,Oreobolus goeppingeri,NA
QUE,July,B,3,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
QUE,July,B,3,Gramminoid,Poaceae,Poa Purpurea,Agrostis foliata,NA
QUE,July,B,3,Gramminoid,Poaceae,Polvoriento,Anatherostipa hans-meyeri,NA
QUE,July,B,3,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,July,B,4,Gramminoid,Poaceae,Agrostis Green,Agrostis breviculmis,NA
QUE,July,B,4,Forb,Rosaceae,Alchemilla Sectada,Lachemilla cf vulcanica,NA
QUE,July,B,4,Forb,Rosaceae,Alchemilla Vulcanica,Lachemilla jamesonii,NA
QUE,July,B,4,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,July,B,4,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,July,B,4,Forb,Orobanchaceae,Bartsia Sp1,Bartsia tricophylla,NA
QUE,July,B,4,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,July,B,4,Gramminoid,Cyperaceae,Carex Tristicha,Carex pygmaea,NA
QUE,July,B,4,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
QUE,July,B,4,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,July,B,4,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
QUE,July,B,4,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
QUE,July,B,4,Gramminoid,Juncaceae,Luzula Narrow Small,Luzula racemosa,NA
QUE,July,B,4,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,July,B,4,Gramminoid,Poaceae,Mini Bromus,Poa spicigera,NA
QUE,July,B,4,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
QUE,July,B,4,Gramminoid,Poaceae,Not Stipa Softer,Calamagrostis tarmensis,NA
QUE,July,B,4,Forb,Asteraceae,Oritrophium Hieracioides,Oritrophium hieracioides,NA
QUE,July,B,4,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
QUE,July,B,4,Gramminoid,Poaceae,Poa Purpurea,Agrostis foliata,NA
QUE,July,B,4,Gramminoid,Poaceae,Polvoriento,Anatherostipa hans-meyeri,NA
QUE,July,B,4,Gramminoid,Cyperaceae,Rhynchospora Macrochaeta,Rhynchospora macrochaeta,NA
QUE,July,B,4,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,July,B,5,Gramminoid,Poaceae,Agrostis Blue,Agrostis trichodes,NA
QUE,July,B,5,Forb,Rosaceae,Alchemilla Sectada,Lachemilla cf vulcanica,NA
QUE,July,B,5,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,July,B,5,Forb,Asteraceae,Aphanactis Sp1,Aphanactis villosa,NA
QUE,July,B,5,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,July,B,5,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,July,B,5,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
QUE,July,B,5,Gramminoid,Cyperaceae,Carex Tristicha,Carex pygmaea,NA
QUE,July,B,5,Forb,Asteraceae,Gamochaeta Americana,Gamochaeta coarctata,NA
QUE,July,B,5,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
QUE,July,B,5,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
QUE,July,B,5,Forb,Gentianaceae,Gentianella Ernestii,Gentianella ernestii,NA
QUE,July,B,5,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,July,B,5,Fern,Lycopodiaceae,Huperzia Weberbaueri,Huperzia weberbaueri,NA
QUE,July,B,5,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
QUE,July,B,5,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
QUE,July,B,5,Gramminoid,Juncaceae,Luzula Narrow Small,Luzula racemosa,NA
QUE,July,B,5,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,July,B,5,Forb,Campanulaceae,Lysipomia Glandulifera,Lysipomia glandulifera,NA
QUE,July,B,5,Gramminoid,Poaceae,Mini Bromus,Poa spicigera,NA
QUE,July,B,5,Gramminoid,Poaceae,Not Stipa Softer,Calamagrostis tarmensis,NA
QUE,July,B,5,Forb,Asteraceae,Oreithales Integrifolia,Oreithales integrifolia,NA
QUE,July,B,5,Gramminoid,Cyperaceae,Oreobolus Sp1,Oreobolus goeppingeri,NA
QUE,July,B,5,Forb,Asteraceae,Oritrophium Hieracioides,Oritrophium hieracioides,NA
QUE,July,B,5,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
QUE,July,B,5,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
QUE,July,B,5,Gramminoid,Poaceae,Poa Purpurea,Agrostis foliata,NA
QUE,July,B,5,Gramminoid,Poaceae,Polvoriento,Anatherostipa hans-meyeri,NA
QUE,July,B,5,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
QUE,July,B,5,Forb,Violaceae,Viola Pygmaea,Viola pygmaea,NA
QUE,July,B,5,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,Noviembre,B,1,Gramminoid,Poaceae,Agrostis Sp2,Agrostis mertensii,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Aphanactis Sp1,Aphanactis villosa,NA
QUE,Noviembre,B,1,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,Noviembre,B,1,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,Noviembre,B,1,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
QUE,Noviembre,B,1,Forb,Caryophyllaceae,Cerastium Arvense,Cerastium arvense,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Chaptalia Cordata,Chaptalia cordata,NA
QUE,Noviembre,B,1,Forb,Euphobiaceae,Euphorbia Thymifolia,Euphorbia huanchahana,NA
QUE,Noviembre,B,1,Gramminoid,Poaceae,Festuca Punzante,Festuca sp4,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Gamochaeta Americana,Gamochaeta coarctata,NA
QUE,Noviembre,B,1,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
QUE,Noviembre,B,1,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Hieracium Sp1,Hieracium cf. mandonii,NA
QUE,Noviembre,B,1,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
QUE,Noviembre,B,1,Gramminoid,Juncaceae,Luzula Narrow,Luzula racemosa,NA
QUE,Noviembre,B,1,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,Noviembre,B,1,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
QUE,Noviembre,B,1,Forb,Apiaceae,Oreomyrrhis Andicola,Oreomyrrhis andicola,NA
QUE,Noviembre,B,1,Forb,Oxalidaceae,Oxalis Sp,Oxalis oreocharis,NA
QUE,Noviembre,B,1,Gramminoid,Poaceae,Paspalum Bonplandianum,Paspalum bonplandianum,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Perezia Pungens,Perezia pungens,NA
QUE,Noviembre,B,1,Gramminoid,Poaceae,Poa Purpurea,Agrostis foliata,NA
QUE,Noviembre,B,1,Forb,Orchidaceae,Pterichis Sp1,Pterichis sp1,NA
QUE,Noviembre,B,1,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
QUE,Noviembre,B,1,Forb,Violaceae,Viola Pygmaea,Viola pygmaea,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,Noviembre,B,1,Forb,Asteraceae,Werneria Villosa,Werneria villosa,NA
QUE,Noviembre,B,2,Gramminoid,Poaceae,Agrostis Blue,Agrostis trichodes,NA
QUE,Noviembre,B,2,Gramminoid,Poaceae,Agrostis Green,Agrostis breviculmis,NA
QUE,Noviembre,B,2,Forb,Asteraceae,Aphanactis Sp1,Aphanactis villosa,NA
QUE,Noviembre,B,2,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,Noviembre,B,2,Forb,Caprifoliaceae,Belonanthus Hispidus,Belonanthus hispidus,NA
QUE,Noviembre,B,2,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,Noviembre,B,2,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
QUE,Noviembre,B,2,Gramminoid,Poaceae,Festuca Punzante,Festuca sp4,NA
QUE,Noviembre,B,2,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,Noviembre,B,2,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
QUE,Noviembre,B,2,Gramminoid,Juncaceae,Luzula Narrow Small,Luzula racemosa,NA
QUE,Noviembre,B,2,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,Noviembre,B,2,Gramminoid,Poaceae,Mini Poa,Poa sp2,NA
QUE,Noviembre,B,2,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
QUE,Noviembre,B,2,Forb,Asteraceae,Oritrophium Hieracioides,Oritrophium hieracioides,NA
QUE,Noviembre,B,2,Forb,Asteraceae,Perezia Pungens,Perezia pungens,NA
QUE,Noviembre,B,2,Gramminoid,Poaceae,Polvoriento,Anatherostipa hans-meyeri,NA
QUE,Noviembre,B,2,Forb,Orchidaceae,Pterichis Sp1,Pterichis sp1,NA
QUE,Noviembre,B,2,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
QUE,Noviembre,B,2,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,Noviembre,B,2,Forb,Asteraceae,Werneria Villosa,Werneria villosa,NA
QUE,Noviembre,B,3,Forb,Rosaceae,Acaena Cylindristachya,Acaena cylindristachya,NA
QUE,Noviembre,B,3,Forb,Rosaceae,Alchemilla Sectada,Lachemilla cf vulcanica,NA
QUE,Noviembre,B,3,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,Noviembre,B,3,Forb,Asteraceae,Aphanactis Sp1,Aphanactis villosa,NA
QUE,Noviembre,B,3,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,Noviembre,B,3,Forb,Caprifoliaceae,Belonanthus Hispidus,Belonanthus hispidus,NA
QUE,Noviembre,B,3,Gramminoid,Poaceae,Calamagrostis Beauty Small,Anatherostipa hans-meyeri,"before Calamagrostis sp8, changed by Lucely"
QUE,Noviembre,B,3,Gramminoid,Cyperaceae,Carex Duro,Carex sp7,NA
QUE,Noviembre,B,3,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
QUE,Noviembre,B,3,Gramminoid,Cyperaceae,Carex Tristicha,Carex pygmaea,NA
QUE,Noviembre,B,3,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
QUE,Noviembre,B,3,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,Noviembre,B,3,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
QUE,Noviembre,B,3,Gramminoid,Juncaceae,Luzula Narrow Small,Luzula racemosa,NA
QUE,Noviembre,B,3,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,Noviembre,B,3,Forb,Campanulaceae,Lysipomia Glandulifera,Lysipomia glandulifera,NA
QUE,Noviembre,B,3,Gramminoid,Poaceae,Mini Poa,Poa sp2,NA
QUE,Noviembre,B,3,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
QUE,Noviembre,B,3,Forb,Asteraceae,Oreithales Integrifolia,Oreithales integrifolia,NA
QUE,Noviembre,B,3,Gramminoid,Poaceae,Polvoriento,Anatherostipa hans-meyeri,NA
QUE,Noviembre,B,3,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
QUE,Noviembre,B,3,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,Noviembre,B,4,Gramminoid,Poaceae,Agrostis Green,Agrostis breviculmis,NA
QUE,Noviembre,B,4,Forb,Rosaceae,Alchemilla Sectada,Lachemilla cf vulcanica,NA
QUE,Noviembre,B,4,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,Noviembre,B,4,Forb,Apiaceae,Azorella Biloba,Azorella biloba,NA
QUE,Noviembre,B,4,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,Noviembre,B,4,Forb,Orobanchaceae,Bartsia Sp1,Bartsia tricophylla,NA
QUE,Noviembre,B,4,Forb,Caprifoliaceae,Belonanthus Hispidus,Belonanthus hispidus,NA
QUE,Noviembre,B,4,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,Noviembre,B,4,Gramminoid,Cyperaceae,Carex Tristicha,Carex pygmaea,NA
QUE,Noviembre,B,4,Forb,Euphobiaceae,Euphorbia Thymifolia,Euphorbia huanchahana,NA
QUE,Noviembre,B,4,Forb,Asteraceae,Gamochaeta Americana,Gamochaeta coarctata,NA
QUE,Noviembre,B,4,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,Noviembre,B,4,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
QUE,Noviembre,B,4,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
QUE,Noviembre,B,4,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,Noviembre,B,4,Fern,Lycopodiaceae,Lycopodium Clavatum,Lycopodium clavatum,NA
QUE,Noviembre,B,4,Gramminoid,Poaceae,Mini Bromus,Poa spicigera,NA
QUE,Noviembre,B,4,Gramminoid,Poaceae,Mini Poa,Poa sp2,NA
QUE,Noviembre,B,4,Gramminoid,Poaceae,Not Stipa,Calamagrostis tarmensis,NA
QUE,Noviembre,B,4,Gramminoid,Poaceae,Not Stipa Softer,Calamagrostis tarmensis,NA
QUE,Noviembre,B,4,Forb,Asteraceae,Oritrophium Hieracioides,Oritrophium hieracioides,NA
QUE,Noviembre,B,4,Gramminoid,Poaceae,Polvoriento,Anatherostipa hans-meyeri,NA
QUE,Noviembre,B,4,Forb,Fabaceae,Trifolium Amabile,Trifolium amabile,NA
QUE,Noviembre,B,4,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
QUE,Noviembre,B,4,Forb,Asteraceae,Werneria Villosa,Werneria villosa,NA
QUE,Noviembre,B,5,Gramminoid,Poaceae,Agrostis Blue,Agrostis trichodes,NA
QUE,Noviembre,B,5,Forb,Rosaceae,Alchemilla Sectada,Lachemilla cf vulcanica,NA
QUE,Noviembre,B,5,Forb,Asteraceae,Antennaria Linearifolia,Antennaria linearifolia,NA
QUE,Noviembre,B,5,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
QUE,Noviembre,B,5,Forb,Orobanchaceae,Bartsia Sp1,Bartsia tricophylla,NA
QUE,Noviembre,B,5,Gramminoid,Poaceae,Bromus Lanatus,Bromus lanatus,NA
QUE,Noviembre,B,5,Gramminoid,Cyperaceae,Carex Duro,Carex sp7,NA
QUE,Noviembre,B,5,Gramminoid,Cyperaceae,Carex Pichinchensis,Carex pichinchensis,NA
QUE,Noviembre,B,5,Gramminoid,Cyperaceae,Carex Tristicha,Carex pygmaea,NA
QUE,Noviembre,B,5,Forb,Euphobiaceae,Euphorbia Thymifolia,Euphorbia huanchahana,NA
QUE,Noviembre,B,5,Forb,Asteraceae,Gamochaeta Americana,Gamochaeta coarctata,NA
QUE,Noviembre,B,5,Woody,Ericaceae,Gaultheria Glomerata,Gaultheria glomerata,NA
QUE,Noviembre,B,5,Forb,Gentianaceae,Gentiana Sedifolia,Gentiana sedifolia,NA
QUE,Noviembre,B,5,Forb,Gentianaceae,Gentianella Ernestii,Gentianella ernestii,NA
QUE,Noviembre,B,5,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
QUE,Noviembre,B,5,Woody,Hypericaceae,Hypericum Andinum,Hypericum andinum,NA
QUE,Noviembre,B,5,Forb,Asteraceae,Hypochaeris Taraxacoides,Hypochaeris taraxacoides,NA
QUE,Noviembre,B,5,Gramminoid,Juncaceae,Luzula Narrow Small,Luzula racemosa,NA
QUE,Noviembre,B,5,Gramminoid,Juncaceae,Luzula Wide,Luzula racemosa,NA
QUE,Noviembre,B,5,Forb,Campanulaceae,Lysipomia Glandulifera,Lysipomia glandulifera,NA
QUE,Noviembre,B,5,Gramminoid,Poaceae,Mini Bromus,Poa spicigera,NA
QUE,Noviembre,B,5,Gramminoid,Poaceae,Not Stipa Softer,Calamagrostis tarmensis,NA
QUE,Noviembre,B,5,Forb,Asteraceae,Oreithales Integrifolia,Oreithales integrifolia,NA
QUE,Noviembre,B,5,Forb,Asteraceae,Oritrophium Hieracioides,Oritrophium hieracioides,NA
QUE,Noviembre,B,5,Forb,Orchidaceae,Pterichis Sp1,Pterichis sp1,NA
QUE,Noviembre,B,5,Woody,Ericaceae,Vaccinium Floribundum,Vaccinium floribundum,NA
QUE,Noviembre,B,5,Forb,Violaceae,Viola Pygmaea,Viola pygmaea,NA
QUE,Noviembre,B,5,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
OCC,April,C,1,Forb,Rosaceae,Alchemilla Micro,Alchemilla pinnata,NA
OCC,April,C,1,Forb,Apiaceae,Azorella Biloba,Azorella biloba,NA
OCC,April,C,1,Woody,Asteraceae,Baccharis Caespitosa,Baccharis caespitosa,NA
OCC,April,C,1,Woody,Asteraceae,Baccharis Genistelloides,Baccharis genistelloides,NA
OCC,April,C,1,Forb,Orobanchaceae,Bartsia Thiantha,Bartsia thiantha,NA
OCC,April,C,1,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
OCC,April,C,1,Forb,Asteraceae,Gnaphalium Micro,Lucilia kunthiana,NA
OCC,April,C,1,Gramminoid,Cyperaceae,Juncaceae,Oreobolus goeppingeri,NA
OCC,April,C,1,Forb,Campanulaceae,Lentejas,Lobelia oligophylla,NA
OCC,April,C,1,Forb,Fabaceae,Lupinus Microphyllus,Lupinus microphyllus,NA
OCC,April,C,1,Gramminoid,Juncaceae,Luzula Micro,Luzula racemosa,NA
OCC,April,C,1,Gramminoid,Juncaceae,Luzula Small,Luzula racemosa,NA
OCC,April,C,1,Gramminoid,Poaceae,Microbromus,Festuca rigescens,NA
OCC,April,C,1,Gramminoid,Poaceae,Micrograss,Poaceae sp1,NA
OCC,April,C,1,Forb,Orchidaceae,Myrosmodes,Myrosmodes paludosa,NA
OCC,April,C,1,Forb,Asteraceae,Oritrophium Hieracioides,Oreithales integrifolia,NA
OCC,April,C,1,Forb,Oxalidaceae,Oxalis Sp,Oxalis oreocharis,NA
OCC,April,C,1,Forb,Caryophyllaceae,Pampaanis,Arenaria digyna,NA
OCC,April,C,1,Forb,Asteraceae,Perezia Pungens,Perezia pungens,NA
OCC,April,C,1,Gramminoid,Poaceae,Poa Microblue,Poa annua,NA
OCC,April,C,1,Gramminoid,Poaceae,Spiky Grass,Aciachne pulvinata,NA
OCC,April,C,1,Forb,Asteraceae,Werneria Microphylla,Werneria pygmaea,NA
OCC,April,C,1,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
OCC,April,C,2,Forb,Asteraceae,Asteracea Hairy,Aphanactis villosa,NA
OCC,April,C,2,Forb,Apiaceae,Azorella Biloba,Azorella biloba,NA
OCC,April,C,2,Forb,Orobanchaceae,Bartsia Thiantha,Bartsia thiantha,NA
OCC,April,C,2,Forb,Caryophyllaceae,Cerastium Arvense,Cerastium arvense,NA
OCC,April,C,2,Forb,Geraniaceae,Geranium Sessiliflorum,Geranium sessiliflorum,NA
OCC,April,C,2,Forb,Asteraceae,Gnaphalium  Big,Gamochaeta coarctata,NA
OCC,April,C,2,Forb,Asteraceae,Gnaphalium Micro,Lucilia kunthiana,NA
OCC,April,C,2,Forb,Fabaceae,Lupinus Microphyllus,Lupinus microphyllus,NA
OCC,April,C,2,Gramminoid,Juncaceae,Luzula Micro,Luzula racemosa,NA
OCC,April,C,2,Gramminoid,Juncaceae,Luzula Small,Luzula racemosa,NA
OCC,April,C,2,Gramminoid,Poaceae,Micro Agrostis,Agrostis sp3,NA
OCC,April,C,2,Gramminoid,Poaceae,Microbromus,Festuca rigescens,NA
OCC,April,C,2,Gramminoid,Poaceae,Micrograss,Poaceae sp1,NA
OCC,April,C,2,Forb,Orchidaceae,Myrosmodes,Myrosmodes paludosa,NA
OCC,April,C,2,Forb,Asteraceae,Oritrophium Hieracioides,Oreithales integrifolia,NA
OCC,April,C,2,Forb,Oxalidaceae,Oxalis Sp,Oxalis oreocharis,NA
OCC,April,C,2,Forb,Caryophyllaceae,Pampaanis,Arenaria digyna,NA
OCC,April,C,2,Woody,Ericaceae,Pernettya Prostrata,Pernettya prostrata,NA
OCC,April,C,2,Gramminoid,Poaceae,Poa Microblue,Poa annua,NA
OCC,April,C,2,Forb,Asteraceae,Senecio Canescens,Senecio canescens,NA
OCC,April,C,2,Gramminoid,NA,Star Wars,indet 2,NA
OCC,April,C,2,Forb,Iridaceae,Sysirinchium Flat,Sisyrinchium sp3,NA
OCC,April,C,2,Forb,Rosaceae,Tetraglochium Sp1,Tetraglochium sp1,NA
OCC,April,C,2,Forb,Asteraceae,Werneria Microphylla,Werneria pygmaea,NA
OCC,April,C,2,Forb,Asteraceae,Werneria Nubigena,Werneria nubigena,NA
OCC,April,C,3,Forb,Rosaceae,Alchemilla Micro,Alchemilla pinnata,NA
OCC,April,C,3,Forb,Asteraceae,Asteracea Hairy,Aphanactis villosa,NA
OCC,April,C,3,Forb,Apiaceae,Azorella Biloba,Azorella biloba,NA
